,Item_ID,Item_Price,Item_Store_ID,Item_Store_Returns,Item_Sugar_Content,Item_Visibility,Item_Weight,Store_ID,Store_Location_Type,Store_Size,Store_Start_Year,Store_Type
226,DRH13,265.82,DRH13_BABATUNJI018,2396.88,1,0.023983257999999997,8.575,BABATUNJI018,2,1,2016,2
227,DRH13,266.57,DRH13_BABATUNJI046,2396.88,1,0.023885957000000003,8.575,BABATUNJI046,0,0,2004,1
228,DRH15,114.86,DRH15_BABATUNJI013,1977.43,1,0.0,8.775,BABATUNJI013,2,2,1994,1
229,DRH23,138.15,DRH23_BABATUNJI013,1796.0,1,0.17017651600000003,14.65,BABATUNJI013,2,2,1994,1
230,DRH25,132.33,DRH25_BABATUNJI010,129.83,1,0.02442574,18.7,BABATUNJI010,2,1,2005,0
231,DRH25,125.58,DRH25_BABATUNJI013,1557.97,1,0.014580886000000001,18.7,BABATUNJI013,2,2,1994,1
232,DRH36,183.67,DRH36_BABATUNJI013,5219.87,1,0.0,16.2,BABATUNJI013,2,2,1994,1
233,DRH37,408.38,DRH37_BABATUNJI013,8633.76,1,0.041581725,17.6,BABATUNJI013,2,2,1994,1
234,DRH37,406.88,DRH37_BABATUNJI017,7811.5,1,0.041851756000000004,17.6,BABATUNJI017,1,1,2014,1
235,DRH37,413.13,DRH37_BABATUNJI019,2055.66,1,0.072864869,12.90883834765998,BABATUNJI019,0,0,1992,0
236,DRH37,413.63,DRH37_BABATUNJI035,4111.32,1,0.041608488,17.6,BABATUNJI035,1,0,2011,1
237,DRH37,412.13,DRH37_BABATUNJI045,5755.84,1,0.041700756,17.6,BABATUNJI045,1,1,2009,1
238,DRH37,410.63,DRH37_BABATUNJI049,3289.05,1,0.041681059,17.6,BABATUNJI049,0,1,2006,1
239,DRH39,190.92,DRH39_BABATUNJI013,765.67,1,0.09261307,20.7,BABATUNJI013,2,2,1994,1
240,DRH49,210.4,DRH49_BABATUNJI013,2683.17,1,0.024635077000000002,19.7,BABATUNJI013,2,2,1994,1
241,DRH51,223.46,DRH51_BABATUNJI013,3295.71,1,0.097135675,17.6,BABATUNJI013,2,2,1994,1
242,DRH59,184.85,DRH59_BABATUNJI010,183.1,0,0.097805615,10.8,BABATUNJI010,2,1,2005,0
243,DRI01,430.36,DRI01_BABATUNJI010,1293.32,1,0.057667172999999995,7.97,BABATUNJI010,2,1,2005,0
244,DRI01,428.11,DRI01_BABATUNJI017,7759.9,1,0.034647829,7.97,BABATUNJI017,1,1,2014,1
245,DRI01,430.11,DRI01_BABATUNJI018,14226.48,1,0.0,7.97,BABATUNJI018,2,1,2016,2
246,DRI01,432.86,DRI01_BABATUNJI027,12502.06,1,0.034286109,12.90883834765998,BABATUNJI027,2,1,1992,3
247,DRI01,434.36,DRI01_BABATUNJI045,6897.69,1,0.0,7.97,BABATUNJI045,1,1,2009,1
248,DRI01,435.11,DRI01_BABATUNJI046,6466.58,1,0.034452949,7.97,BABATUNJI046,0,0,2004,1
249,DRI03,441.76,DRI03_BABATUNJI017,3542.06,1,0.022832115,6.03,BABATUNJI017,1,1,2014,1
250,DRI03,445.26,DRI03_BABATUNJI018,3542.06,1,0.022796177999999997,6.03,BABATUNJI018,2,1,2016,2
251,DRI03,442.26,DRI03_BABATUNJI019,1771.03,1,0.039751236,12.90883834765998,BABATUNJI019,0,0,1992,0
252,DRI03,438.26,DRI03_BABATUNJI027,9297.9,1,0.0,12.90883834765998,BABATUNJI027,2,1,1992,3
253,DRI03,441.01,DRI03_BABATUNJI035,10626.17,1,0.0226994,6.03,BABATUNJI035,1,0,2011,1
254,DRI03,444.76,DRI03_BABATUNJI046,11954.44,1,0.022703692999999997,6.03,BABATUNJI046,0,0,2004,1
255,DRI03,437.76,DRI03_BABATUNJI049,3984.81,1,0.0,6.03,BABATUNJI049,0,1,2006,1
256,DRI11,284.46,DRI11_BABATUNJI010,287.96,1,0.057585723,8.26,BABATUNJI010,2,1,2005,0
257,DRI11,290.21,DRI11_BABATUNJI018,3167.54,1,0.034544435,8.26,BABATUNJI018,2,1,2016,2
258,DRI11,289.96,DRI11_BABATUNJI019,863.88,1,0.060237465,12.90883834765998,BABATUNJI019,0,0,1992,0
259,DRI11,283.46,DRI11_BABATUNJI049,5183.25,1,0.034457776,8.26,BABATUNJI049,0,1,2006,1
260,DRI13,541.13,DRI13_BABATUNJI017,13565.68,1,0.020441939,15.35,BABATUNJI017,1,1,2014,1
261,DRI23,396.14,DRI23_BABATUNJI017,3610.3,1,0.13797299300000002,18.85,BABATUNJI017,1,1,2014,1
262,DRI23,404.64,DRI23_BABATUNJI018,8825.18,1,0.137755834,18.85,BABATUNJI018,2,1,2016,2
263,DRI23,399.14,DRI23_BABATUNJI027,7220.6,1,0.136532569,12.90883834765998,BABATUNJI027,2,1,1992,3
264,DRI23,405.14,DRI23_BABATUNJI035,8022.89,1,0.0,18.85,BABATUNJI035,1,0,2011,1
265,DRI23,396.64,DRI23_BABATUNJI045,8424.03,1,0.13747519,18.85,BABATUNJI045,1,1,2009,1
266,DRI23,404.39,DRI23_BABATUNJI049,4011.45,1,0.137410256,18.85,BABATUNJI049,0,1,2006,1
267,DRI25,139.15,DRI25_BABATUNJI010,414.46,1,0.056744064000000004,19.6,BABATUNJI010,2,1,2005,0
268,DRI25,140.4,DRI25_BABATUNJI013,2072.3,1,0.03387323,19.6,BABATUNJI013,2,2,1994,1
269,DRI37,143.48,DRI37_BABATUNJI010,292.95,1,0.180096791,15.85,BABATUNJI010,2,1,2005,0
270,DRI39,139.73,DRI39_BABATUNJI010,565.93,1,0.162462044,13.8,BABATUNJI010,2,1,2005,0
271,DRI47,360.78,DRI47_BABATUNJI010,1078.6,1,0.035016091,14.7,BABATUNJI010,2,1,2005,0
272,DRI47,361.28,DRI47_BABATUNJI013,8269.24,1,0.02090277,14.7,BABATUNJI013,2,2,1994,1
273,DRI47,361.28,DRI47_BABATUNJI018,6471.58,1,0.021005398999999998,14.7,BABATUNJI018,2,1,2016,2
274,DRI47,354.53,DRI47_BABATUNJI035,4673.92,1,0.020916223,14.7,BABATUNJI035,1,0,2011,1
275,DRI47,359.53,DRI47_BABATUNJI046,7550.17,1,0.020920179,14.7,BABATUNJI046,0,0,2004,1
276,DRI47,358.78,DRI47_BABATUNJI049,6112.04,1,0.020952705,14.7,BABATUNJI049,0,1,2006,1
277,DRI51,425.94,DRI51_BABATUNJI010,858.88,1,0.070703828,17.25,BABATUNJI010,2,1,2005,0
278,DRI51,433.69,DRI51_BABATUNJI017,6012.17,1,0.042480566,17.25,BABATUNJI017,1,1,2014,1
279,DRI51,432.94,DRI51_BABATUNJI018,11165.47,1,0.042413704,17.25,BABATUNJI018,2,1,2016,2
280,DRI51,431.69,DRI51_BABATUNJI027,15459.88,1,0.042037073,12.90883834765998,BABATUNJI027,2,1,1992,3
281,DRI51,433.44,DRI51_BABATUNJI035,5153.29,1,0.042233642,17.25,BABATUNJI035,1,0,2011,1
282,DRI51,428.94,DRI51_BABATUNJI045,11594.91,0,0.0,17.25,BABATUNJI045,1,1,2009,1
283,DRI59,558.77,DRI59_BABATUNJI017,11744.71,1,0.041065647000000004,9.5,BABATUNJI017,1,1,2014,1
284,DRI59,561.52,DRI59_BABATUNJI027,11185.44,1,0.040636926000000004,12.90883834765998,BABATUNJI027,2,1,1992,3
285,DRJ01,400.56,DRJ01_BABATUNJI010,805.62,1,0.192540665,6.135,BABATUNJI010,2,1,2005,0
286,DRJ01,402.81,DRJ01_BABATUNJI018,1611.24,1,0.11550099900000001,6.135,BABATUNJI018,2,1,2016,2
287,DRJ01,402.31,DRJ01_BABATUNJI027,5639.33,1,0.11447535699999999,12.90883834765998,BABATUNJI027,2,1,1992,3
288,DRJ01,403.81,DRJ01_BABATUNJI035,3222.47,1,0.115010655,6.135,BABATUNJI035,1,0,2011,1
289,DRJ01,401.31,DRJ01_BABATUNJI045,5236.52,1,0.115265695,6.135,BABATUNJI045,1,1,2009,1
290,DRJ01,402.56,DRJ01_BABATUNJI046,3222.47,1,0.11503240599999999,6.135,BABATUNJI046,0,0,2004,1
291,DRJ11,472.47,DRJ11_BABATUNJI017,3309.03,1,0.0,9.5,BABATUNJI017,1,1,2014,1
292,DRJ11,471.22,DRJ11_BABATUNJI018,8981.64,1,0.085437778,9.5,BABATUNJI018,2,1,2016,2
293,DRJ11,472.72,DRJ11_BABATUNJI035,9927.08,1,0.085075063,9.5,BABATUNJI035,1,0,2011,1
294,DRJ11,477.47,DRJ11_BABATUNJI045,7563.49,1,0.0,9.5,BABATUNJI045,1,1,2009,1
295,DRJ11,473.22,DRJ11_BABATUNJI049,15126.98,1,0.085223447,9.5,BABATUNJI049,0,1,2006,1
296,DRJ13,399.89,DRJ13_BABATUNJI010,2406.87,1,0.105265475,12.65,BABATUNJI010,2,1,2005,0
297,DRJ13,403.89,DRJ13_BABATUNJI013,6017.17,1,0.062837968,12.65,BABATUNJI013,2,2,1994,1
298,DRJ13,398.14,DRJ13_BABATUNJI017,6017.17,1,0.063246037,12.65,BABATUNJI017,1,1,2014,1
299,DRJ13,399.14,DRJ13_BABATUNJI018,2406.87,1,0.063146492,12.65,BABATUNJI018,2,1,2016,2
300,DRJ13,402.39,DRJ13_BABATUNJI035,10830.9,1,0.06287841200000001,12.65,BABATUNJI035,1,0,2011,1
301,DRJ13,397.64,DRJ13_BABATUNJI045,5214.88,0,0.063017847,12.65,BABATUNJI045,1,1,2009,1
302,DRJ23,470.47,DRJ23_BABATUNJI017,10399.8,1,0.041904578,18.35,BABATUNJI017,1,1,2014,1
303,DRJ23,470.47,DRJ23_BABATUNJI027,8036.21,1,0.0,12.90883834765998,BABATUNJI027,2,1,1992,3
304,DRJ23,469.22,DRJ23_BABATUNJI045,7090.77,1,0.041753387,18.35,BABATUNJI045,1,1,2009,1
305,DRJ24,462.98,DRJ24_BABATUNJI017,6478.23,1,0.11397026,11.8,BABATUNJI017,1,1,2014,1
306,DRJ24,463.48,DRJ24_BABATUNJI018,925.46,1,0.113790879,11.8,BABATUNJI018,2,1,2016,2
307,DRJ24,463.23,DRJ24_BABATUNJI019,925.46,1,0.19842484100000002,12.90883834765998,BABATUNJI019,0,0,1992,0
308,DRJ24,467.73,DRJ24_BABATUNJI035,4627.31,1,0.113307794,11.8,BABATUNJI035,1,0,2011,1
309,DRJ24,460.73,DRJ24_BABATUNJI045,4627.31,1,0.113559058,11.8,BABATUNJI045,1,1,2009,1
310,DRJ24,467.23,DRJ24_BABATUNJI049,7403.7,1,0.11350542,11.8,BABATUNJI049,0,1,2006,1
311,DRJ35,149.97,DRJ35_BABATUNJI013,1211.76,1,0.046545786,10.1,BABATUNJI013,2,2,1994,1
312,DRJ37,376.01,DRJ37_BABATUNJI017,7210.61,1,0.061446997,10.8,BABATUNJI017,1,1,2014,1
313,DRJ37,377.01,DRJ37_BABATUNJI027,8349.13,1,0.060805497,12.90883834765998,BABATUNJI027,2,1,1992,3
314,DRJ37,379.76,DRJ37_BABATUNJI046,6451.6,1,0.061101382999999995,10.8,BABATUNJI046,0,0,2004,1
315,DRJ39,548.87,DRJ39_BABATUNJI027,14238.13,1,0.036150153,12.90883834765998,BABATUNJI027,2,1,1992,3
316,DRJ39,548.37,DRJ39_BABATUNJI035,12595.27,1,0.036319195,20.25,BABATUNJI035,1,0,2011,1
317,DRJ39,548.37,DRJ39_BABATUNJI045,20809.58,1,0.036399733999999996,20.25,BABATUNJI045,1,1,2009,1
318,DRJ47,435.52,DRJ47_BABATUNJI018,6491.55,1,0.04443056099999999,18.25,BABATUNJI018,2,1,2016,2
319,DRJ47,433.27,DRJ47_BABATUNJI027,16878.03,1,0.04403602,12.90883834765998,BABATUNJI027,2,1,1992,3
320,DRJ47,436.77,DRJ47_BABATUNJI046,6058.78,1,0.044250304000000004,18.25,BABATUNJI046,0,0,2004,1
321,DRJ49,324.91,DRJ49_BABATUNJI013,5812.43,1,0.0,6.865,BABATUNJI013,2,2,1994,1
322,DRJ49,318.41,DRJ49_BABATUNJI017,4197.87,1,0.014072399,6.865,BABATUNJI017,1,1,2014,1
323,DRJ49,322.41,DRJ49_BABATUNJI018,4197.87,1,0.01405025,6.865,BABATUNJI018,2,1,2016,2
324,DRJ49,319.16,DRJ49_BABATUNJI035,7104.09,1,0.013990601,6.865,BABATUNJI035,1,0,2011,1
325,DRJ51,577.92,DRJ51_BABATUNJI017,19005.26,1,0.08849163,14.1,BABATUNJI017,1,1,2014,1
326,DRJ51,572.67,DRJ51_BABATUNJI035,8062.84,1,0.08797726199999999,14.1,BABATUNJI035,1,0,2011,1
327,DRJ51,580.67,DRJ51_BABATUNJI045,10366.51,1,0.088172355,14.1,BABATUNJI045,1,1,2009,1
328,DRJ59,97.04,DRJ59_BABATUNJI010,193.08,1,0.03242518,11.65,BABATUNJI010,2,1,2005,0
329,DRJ59,97.79,DRJ59_BABATUNJI013,772.33,1,0.019356131999999998,11.65,BABATUNJI013,2,2,1994,1
330,DRK01,231.36,DRK01_BABATUNJI049,4018.1,1,0.061159245999999994,7.63,BABATUNJI049,0,1,2006,1
331,DRK11,377.1,DRK11_BABATUNJI013,7456.96,1,0.010755465,8.21,BABATUNJI013,2,2,1994,1
332,DRK11,376.35,DRK11_BABATUNJI018,2609.94,1,0.010808271999999999,8.21,BABATUNJI018,2,1,2016,2
333,DRK11,370.1,DRK11_BABATUNJI019,1118.54,1,0.018847113999999998,12.90883834765998,BABATUNJI019,0,0,1992,0
334,DRK11,373.85,DRK11_BABATUNJI035,4474.18,1,0.010762387,8.21,BABATUNJI035,1,0,2011,1
335,DRK11,370.6,DRK11_BABATUNJI045,3728.48,1,0.0,8.21,BABATUNJI045,1,1,2009,1
336,DRK11,374.85,DRK11_BABATUNJI049,4847.02,1,0.010781158,8.21,BABATUNJI049,0,1,2006,1
337,DRK12,82.23,DRK12_BABATUNJI010,83.23,1,0.0,9.5,BABATUNJI010,2,1,2005,0
338,DRK12,78.73,DRK12_BABATUNJI013,1165.15,1,0.041851461,9.5,BABATUNJI013,2,2,1994,1
339,DRK13,495.77,DRK13_BABATUNJI017,11408.48,1,0.115819014,11.8,BABATUNJI017,1,1,2014,1
340,DRK13,499.27,DRK13_BABATUNJI018,8928.38,1,0.11563672300000001,11.8,BABATUNJI018,2,1,2016,2
341,DRK13,492.52,DRK13_BABATUNJI027,8432.36,1,0.114609875,12.90883834765998,BABATUNJI027,2,1,1992,3
342,DRK13,500.52,DRK13_BABATUNJI049,11408.48,1,0.115346634,11.8,BABATUNJI049,0,1,2006,1
343,DRK23,628.76,DRK23_BABATUNJI017,17710.28,1,0.072383777,8.395,BABATUNJI017,1,1,2014,1
344,DRK23,629.76,DRK23_BABATUNJI027,10752.67,1,0.071628097,12.90883834765998,BABATUNJI027,2,1,1992,3
345,DRK35,98.13,DRK35_BABATUNJI010,189.75,1,0.12025630300000001,8.365,BABATUNJI010,2,1,2005,0
346,DRK37,473.63,DRK37_BABATUNJI019,1897.53,1,0.077046505,12.90883834765998,BABATUNJI019,0,0,1992,0
347,DRK37,472.63,DRK37_BABATUNJI027,15654.62,1,0.04379158,12.90883834765998,BABATUNJI027,2,1,1992,3
348,DRK37,474.63,DRK37_BABATUNJI045,12333.95,1,0.0,5.0,BABATUNJI045,1,1,2009,1
349,DRK37,472.13,DRK37_BABATUNJI046,13757.09,1,0.044004675,5.0,BABATUNJI046,0,0,2004,1
350,DRK39,205.56,DRK39_BABATUNJI013,6866.06,1,0.049823902,7.02,BABATUNJI013,2,2,1994,1
351,DRK47,573.67,DRK47_BABATUNJI045,5138.31,1,0.06419430400000001,7.905,BABATUNJI045,1,1,2009,1
352,DRK49,103.53,DRK49_BABATUNJI013,2030.69,1,0.035913805,14.15,BABATUNJI013,2,2,1994,1
353,DRK59,589.9,DRK59_BABATUNJI017,4687.23,1,0.075876602,8.895,BABATUNJI017,1,1,2014,1
354,DRK59,584.9,DRK59_BABATUNJI027,11132.18,1,0.07508445700000001,12.90883834765998,BABATUNJI027,2,1,1992,3
355,DRK59,589.65,DRK59_BABATUNJI035,7616.75,0,0.07543556,8.895,BABATUNJI035,1,0,2011,1
356,DRK59,582.4,DRK59_BABATUNJI045,7030.85,1,0.0,8.895,BABATUNJI045,1,1,2009,1
357,DRL01,583.74,DRL01_BABATUNJI017,13437.51,2,0.077608838,19.5,BABATUNJI017,1,1,2014,1
358,DRL01,582.49,DRL01_BABATUNJI019,2336.96,2,0.13511877,12.90883834765998,BABATUNJI019,0,0,1992,0
359,DRL01,579.74,DRL01_BABATUNJI027,21032.62,2,0.076798609,12.90883834765998,BABATUNJI027,2,1,1992,3
360,DRL01,581.24,DRL01_BABATUNJI035,7010.87,2,0.077157727,19.5,BABATUNJI035,1,0,2011,1
361,DRL11,399.24,DRL11_BABATUNJI018,9073.19,0,0.048213766,10.5,BABATUNJI018,2,1,2016,2
362,DRL11,391.49,DRL11_BABATUNJI027,9467.68,1,0.04778563,12.90883834765998,BABATUNJI027,2,1,1992,3
363,DRL11,392.74,DRL11_BABATUNJI035,5522.81,1,0.048009080999999995,10.5,BABATUNJI035,1,0,2011,1
364,DRL11,397.74,DRL11_BABATUNJI045,10256.65,1,0.048115543,10.5,BABATUNJI045,1,1,2009,1
365,DRL11,398.24,DRL11_BABATUNJI049,4733.84,1,0.048092816,10.5,BABATUNJI049,0,1,2006,1
366,DRL23,265.48,DRL23_BABATUNJI013,4019.77,1,0.015291576000000001,18.35,BABATUNJI013,2,2,1994,1
367,DRL23,268.98,DRL23_BABATUNJI049,4555.74,1,0.015328106000000001,18.35,BABATUNJI049,0,1,2006,1
368,DRL35,108.44,DRL35_BABATUNJI010,324.58,1,0.0,15.7,BABATUNJI010,2,1,2005,0
369,DRL35,111.94,DRL35_BABATUNJI013,1514.7,1,0.03067808,15.7,BABATUNJI013,2,2,1994,1
370,DRL37,111.19,DRL37_BABATUNJI013,2163.85,1,0.053327763,15.5,BABATUNJI013,2,2,1994,1
371,DRL47,318.34,DRL47_BABATUNJI035,1887.54,1,0.038729457,19.7,BABATUNJI035,1,0,2011,1
372,DRL47,318.59,DRL47_BABATUNJI046,3775.09,1,0.038736781,19.7,BABATUNJI046,0,0,2004,1
373,DRL47,314.84,DRL47_BABATUNJI049,4089.68,1,0.0,19.7,BABATUNJI049,0,1,2006,1
374,DRL49,353.7,DRL49_BABATUNJI010,712.41,1,0.09445061800000001,13.15,BABATUNJI010,2,1,2005,0
375,DRL49,360.95,DRL49_BABATUNJI017,712.41,1,0.05674821,13.15,BABATUNJI017,1,1,2014,1
376,DRL49,356.2,DRL49_BABATUNJI035,6055.45,1,0.056418354000000004,13.15,BABATUNJI035,1,0,2011,1
377,DRL49,351.45,DRL49_BABATUNJI045,1068.61,1,0.056543464,13.15,BABATUNJI045,1,1,2009,1
378,DRL49,360.7,DRL49_BABATUNJI046,3205.83,1,0.056429024,13.15,BABATUNJI046,0,0,2004,1
379,DRL49,358.7,DRL49_BABATUNJI049,2137.22,1,0.056516755999999994,13.15,BABATUNJI049,0,1,2006,1
380,DRL60,383.92,DRL60_BABATUNJI010,1143.51,0,0.045291822,8.52,BABATUNJI010,2,1,2005,0
381,DRL60,377.67,DRL60_BABATUNJI018,4574.05,1,0.027169588999999997,8.52,BABATUNJI018,2,1,2016,2
382,DRL60,376.67,DRL60_BABATUNJI019,1143.51,1,0.047377447,12.90883834765998,BABATUNJI019,0,0,1992,0
383,DRL60,378.92,DRL60_BABATUNJI035,8766.92,1,0.027054243999999998,8.52,BABATUNJI035,1,0,2011,1
384,DRL60,379.92,DRL60_BABATUNJI045,4192.88,1,0.027114238,8.52,BABATUNJI045,1,1,2009,1
385,DRL60,383.42,DRL60_BABATUNJI046,2287.02,1,0.02705936,8.52,BABATUNJI046,0,0,2004,1
386,DRL60,379.42,DRL60_BABATUNJI049,6098.73,1,0.027101431000000002,8.52,BABATUNJI049,0,1,2006,1
387,DRM23,434.86,DRM23_BABATUNJI010,431.11,1,0.227189581,16.6,BABATUNJI010,2,1,2005,0
388,DRM23,433.36,DRM23_BABATUNJI017,10346.53,1,0.136500981,16.6,BABATUNJI017,1,1,2014,1
389,DRM23,428.61,DRM23_BABATUNJI018,5604.37,1,0.136286138,16.6,BABATUNJI018,2,1,2016,2
390,DRM23,429.36,DRM23_BABATUNJI027,15519.8,1,0.0,12.90883834765998,BABATUNJI027,2,1,1992,3
391,DRM23,426.61,DRM23_BABATUNJI035,3448.84,1,0.135707553,16.6,BABATUNJI035,1,0,2011,1
392,DRM23,430.11,DRM23_BABATUNJI049,6466.58,1,0.135944247,16.6,BABATUNJI049,0,1,2006,1
393,DRM35,444.34,DRM35_BABATUNJI017,4014.77,1,0.07084301900000001,9.695,BABATUNJI017,1,1,2014,1
394,DRM35,448.59,DRM35_BABATUNJI027,14720.84,1,0.070103425,12.90883834765998,BABATUNJI027,2,1,1992,3
395,DRM35,443.84,DRM35_BABATUNJI035,7583.46,1,0.070431235,9.695,BABATUNJI035,1,0,2011,1
396,DRM35,442.34,DRM35_BABATUNJI045,14720.84,0,0.070587419,9.695,BABATUNJI045,1,1,2009,1
397,DRM37,491.44,DRM37_BABATUNJI017,19214.99,1,0.096943078,15.35,BABATUNJI017,1,1,2014,1
398,DRM37,493.19,DRM37_BABATUNJI018,9853.84,1,0.09679049699999999,15.35,BABATUNJI018,2,1,2016,2
399,DRM37,494.69,DRM37_BABATUNJI019,492.69,0,0.168780127,12.90883834765998,BABATUNJI019,0,0,1992,0
400,DRM37,496.44,DRM37_BABATUNJI027,17244.22,0,0.09593100199999999,12.90883834765998,BABATUNJI027,2,1,1992,3
401,DRM37,491.44,DRM37_BABATUNJI035,11824.61,1,0.096379585,15.35,BABATUNJI035,1,0,2011,1
402,DRM47,480.96,DRM47_BABATUNJI018,11465.08,1,0.043964058,9.3,BABATUNJI018,2,1,2016,2
403,DRM47,482.21,DRM47_BABATUNJI027,5732.54,1,0.04357366,12.90883834765998,BABATUNJI027,2,1,1992,3
404,DRM47,482.46,DRM47_BABATUNJI035,15286.77,1,0.043777415,9.3,BABATUNJI035,1,0,2011,1
405,DRM47,477.71,DRM47_BABATUNJI045,3343.98,1,0.043874493,9.3,BABATUNJI045,1,1,2009,1
406,DRM47,479.21,DRM47_BABATUNJI046,7643.38,1,0.04378569400000001,9.3,BABATUNJI046,0,0,2004,1
407,DRM49,107.52,DRM49_BABATUNJI013,1226.74,2,0.151827552,6.11,BABATUNJI013,2,2,1994,1
408,DRM59,389.0,DRM59_BABATUNJI013,4229.49,1,0.003589104,5.88,BABATUNJI013,2,2,1994,1
409,DRM59,385.5,DRM59_BABATUNJI017,8843.49,1,0.003612411,5.88,BABATUNJI017,1,1,2014,1
410,DRM59,385.5,DRM59_BABATUNJI018,3460.5,1,0.0036067259999999998,5.88,BABATUNJI018,2,1,2016,2
411,DRM59,383.25,DRM59_BABATUNJI019,1153.5,1,0.006289291,12.90883834765998,BABATUNJI019,0,0,1992,0
412,DRM59,386.75,DRM59_BABATUNJI027,8074.49,0,0.003574698,12.90883834765998,BABATUNJI027,2,1,1992,3
413,DRM59,380.75,DRM59_BABATUNJI045,7689.99,1,0.003599378,5.88,BABATUNJI045,1,1,2009,1
414,DRM59,384.75,DRM59_BABATUNJI049,7305.49,1,0.003597678,5.88,BABATUNJI049,0,1,2006,1
415,DRN11,358.36,DRN11_BABATUNJI017,3991.47,1,0.163902159,7.85,BABATUNJI017,1,1,2014,1
416,DRN11,358.86,DRN11_BABATUNJI045,9071.53,1,0.163310805,7.85,BABATUNJI045,1,1,2009,1
417,DRN11,363.11,DRN11_BABATUNJI046,3628.61,1,0.162980276,7.85,BABATUNJI046,0,0,2004,1
418,DRN11,361.61,DRN11_BABATUNJI049,6168.64,1,0.163233667,7.85,BABATUNJI049,0,1,2006,1
419,DRN35,91.63,DRN35_BABATUNJI010,179.77,1,0.117580062,8.01,BABATUNJI010,2,1,2005,0
420,DRN35,94.88,DRN35_BABATUNJI013,2067.31,1,0.070189131,8.01,BABATUNJI013,2,2,1994,1
421,DRN36,241.69,DRN36_BABATUNJI046,1198.44,1,0.0,15.2,BABATUNJI046,0,0,2004,1
422,DRN37,413.29,DRN37_BABATUNJI010,835.58,1,0.16118210300000002,9.6,BABATUNJI010,2,1,2005,0
423,DRN37,415.29,DRN37_BABATUNJI017,1253.37,1,0.096842096,9.6,BABATUNJI017,1,1,2014,1
424,DRN37,420.04,DRN37_BABATUNJI018,3342.32,0,0.096689673,9.6,BABATUNJI018,2,1,2016,2
425,DRN37,418.29,DRN37_BABATUNJI035,4595.68,1,0.09627919,9.6,BABATUNJI035,1,0,2011,1
426,DRN37,416.29,DRN37_BABATUNJI049,8773.58,1,0.0,9.6,BABATUNJI049,0,1,2006,1
427,DRN47,445.92,DRN47_BABATUNJI017,10785.96,1,0.016921927,12.1,BABATUNJI017,1,1,2014,1
428,DRN47,446.42,DRN47_BABATUNJI018,2247.08,1,0.016895293000000002,12.1,BABATUNJI018,2,1,2016,2
429,DRN47,451.92,DRN47_BABATUNJI027,7640.06,1,0.016745264,12.90883834765998,BABATUNJI027,2,1,1992,3
430,DRN47,446.42,DRN47_BABATUNJI035,9437.72,1,0.016823566,12.1,BABATUNJI035,1,0,2011,1
431,DRN47,449.67,DRN47_BABATUNJI045,8988.3,1,0.0,12.1,BABATUNJI045,1,1,2009,1
432,DRN47,447.92,DRN47_BABATUNJI046,7640.06,1,0.016826748,12.1,BABATUNJI046,0,0,2004,1
433,DRN47,451.67,DRN47_BABATUNJI049,7190.64,1,0.016852909,12.1,BABATUNJI049,0,1,2006,1
434,DRO35,285.62,DRO35_BABATUNJI017,4633.97,0,0.034765901,13.85,BABATUNJI017,1,1,2014,1
435,DRO35,293.62,DRO35_BABATUNJI046,8109.44,1,0.034570357,13.85,BABATUNJI046,0,0,2004,1
436,DRO35,287.62,DRO35_BABATUNJI049,10136.81,1,0.034624103999999996,13.85,BABATUNJI049,0,1,2006,1
437,DRO47,281.22,DRO47_BABATUNJI010,282.97,1,0.187841082,10.195,BABATUNJI010,2,1,2005,0
438,DRO47,286.22,DRO47_BABATUNJI017,6225.23,1,0.112859454,10.195,BABATUNJI017,1,1,2014,1
439,DRO47,284.97,DRO47_BABATUNJI018,1131.86,1,0.112681821,10.195,BABATUNJI018,2,1,2016,2
440,DRO47,285.22,DRO47_BABATUNJI046,4527.44,1,0.0,10.195,BABATUNJI046,0,0,2004,1
441,DRO47,279.22,DRO47_BABATUNJI049,5659.3,1,0.112399145,10.195,BABATUNJI049,0,1,2006,1
442,DRP35,317.83,DRP35_BABATUNJI013,8948.35,1,0.09079168,18.85,BABATUNJI013,2,2,1994,1
443,DRP35,322.33,DRP35_BABATUNJI018,3195.84,1,0.091237452,18.85,BABATUNJI018,2,1,2016,2
444,DRP35,323.33,DRP35_BABATUNJI019,319.58,1,0.159096908,12.90883834765998,BABATUNJI019,0,0,1992,0
445,DRP35,316.58,DRP35_BABATUNJI035,2876.26,1,0.090850115,18.85,BABATUNJI035,1,0,2011,1
446,DRP35,318.33,DRP35_BABATUNJI046,9907.1,1,0.09086729699999999,18.85,BABATUNJI046,0,0,2004,1
447,DRP35,324.08,DRP35_BABATUNJI049,7989.6,1,0.091008572,18.85,BABATUNJI049,0,1,2006,1
448,DRP47,626.35,DRP47_BABATUNJI017,6939.3,1,0.141398626,15.75,BABATUNJI017,1,1,2014,1
449,DRQ35,311.1,DRQ35_BABATUNJI013,4024.76,1,0.042256257,9.3,BABATUNJI013,2,2,1994,1
450,DRQ35,313.85,DRQ35_BABATUNJI017,7120.73,1,0.042530668,9.3,BABATUNJI017,1,1,2014,1
451,DRQ35,304.85,DRQ35_BABATUNJI018,2786.37,1,0.042463728,9.3,BABATUNJI018,2,1,2016,2
